data,valor
2016-10-01,93.12335
2016-11-01,93.09519
2016-12-01,92.76336
2017-01-01,93.05591
2017-02-01,94.62367
2017-03-01,94.50972
2017-04-01,94.60644
2017-05-01,94.16546
2017-06-01,94.97563
2017-07-01,95.01986
2017-08-01,94.70182
2017-09-01,94.75708
2017-10-01,94.93723
2017-11-01,95.0345
2017-12-01,96.23112
2018-01-01,95.81567
2018-02-01,95.53048
2018-03-01,95.31633
2018-04-01,95.98808
2018-05-01,93.16104
2018-06-01,95.72684
2018-07-01,96.21743
2018-08-01,96.78176
2018-09-01,96.41957
2018-10-01,96.63611
2018-11-01,96.78641
2018-12-01,97.06557
2019-01-01,97.10749
2019-02-01,96.48821
2019-03-01,95.72091
2019-04-01,95.67285
2019-05-01,97.07555
2019-06-01,96.73976
2019-07-01,96.37548
2019-08-01,96.64917
2019-09-01,97.00754
2019-10-01,98.06511
2019-11-01,97.82829
2019-12-01,97.59387
2020-01-01,97.6733
2020-02-01,97.79657
2020-03-01,91.3612
2020-04-01,83.03874
2020-05-01,85.40683
2020-06-01,89.37575
2020-07-01,91.66985
2020-08-01,93.56053
2020-09-01,95.34074
2020-10-01,97.29482
2020-11-01,97.44269
2020-12-01,97.68774
2021-01-01,97.89283
2021-02-01,98.78724
2021-03-01,95.27117
2021-04-01,96.32836
2021-05-01,96.98365
2021-06-01,96.79721
2021-07-01,96.31464
2021-08-01,97.07568
2021-09-01,96.95969
2021-10-01,97.48142
2021-11-01,98.97262
2021-12-01,99.35339
2022-01-01,97.34401
2022-02-01,98.43725
2022-03-01,99.55981
2022-04-01,99.51646
2022-05-01,99.67415
2022-06-01,99.6343
2022-07-01,101.27684
2022-08-01,101.07328
2022-09-01,101.17973
2022-10-01,101.46342
2022-11-01,100.66227
2022-12-01,100.58196
2023-01-01,100.05178
2023-02-01,103.00964
2023-03-01,103.09341
2023-04-01,104.1626
2023-05-01,102.3642
2023-06-01,102.50431
2023-07-01,102.83357
2023-08-01,102.45222
2023-09-01,102.57885
2023-10-01,102.87707
2023-11-01,103.528
2023-12-01,104.8991
2024-01-01,104.53245
2024-02-01,104.75961
2024-03-01,104.7097
2024-04-01,104.75682
2024-05-01,105.70704
2024-06-01,106.57623
2024-07-01,106.88756
2024-08-01,107.14396
2024-09-01,107.99916
2024-10-01,108.15356
2024-11-01,107.98489
2024-12-01,107.44467
2025-01-01,108.06979
2025-02-01,108.77346
2025-03-01,110.09056
2025-04-01,109.72323
2025-05-01,109.00057
2025-06-01,108.76683
2025-07-01,108.27053
2025-08-01,108.80021
2025-09-01,108.63642
2025-10-01,108.7159
2025-11-01,109.27405
2025-12-01,109.41762
2026-01-01,110.05486
2026-02-01,110.65892
2026-03-01,110.51078
2026-04-01,110.95732
2026-05-01,111.03587
